2014-12-05 12:02:18.362,migration-edifacts-14150248704395444.txt,0,6074560000200,2014-08-15,EY,3SL2DF
2014-12-05 12:02:19.366,migration-edifacts-14150248704395444.txt,0,6074560000200,2014-08-15,EY,3SL2DF
2014-12-05 12:02:20.369,migration-edifacts-14150248704395444.txt,0,6074560000202,2014-08-15,EY,3SL2DF
2014-12-05 12:02:21.371,migration-edifacts-14150248704395444.txt,0,6074560000202,2014-08-15,EY,3SL2DF
2014-12-05 12:02:22.374,migration-edifacts-14150248704395444.txt,0,6074560000204,2014-08-15,EY,3SL2DF
2014-12-05 12:02:23.377,migration-edifacts-14150248704395444.txt,0,6074560000204,2014-08-15,EY,3SL2DF
2014-12-05 12:02:24.379,migration-edifacts-14150248704395444.txt,0,6074560000206,2014-08-15,EY,3SL2DF
2014-12-05 12:02:25.384,migration-edifacts-14150248704395444.txt,0,6074560000206,2014-08-15,EY,3SL2DF
2014-12-05 12:02:26.368,migration-edifacts-14150248704395444.txt,0,6074560000208,2014-08-15,EY,3SL2DF
2014-12-05 12:02:27.395,migration-edifacts-14150248704395444.txt,0,6074560000208,2014-08-15,EY,3SL2DF
2014-12-05 12:02:28.395,migration-edifacts-14150248704395444.txt,0,6074560000210,2014-08-15,EY,3SL2DF
2014-12-05 12:02:29.399,migration-edifacts-14150248704395444.txt,0,6074560000210,2014-08-15,EY,3SL2DF
2014-12-05 12:02:30.403,migration-edifacts-14150248704395444.txt,0,6074560000212,2014-08-15,EY,3SL2DF
2014-12-05 12:02:31.407,migration-edifacts-14150248704395444.txt,0,6074560000212,2014-08-15,EY,3SL2DF
2014-12-05 12:02:32.407,migration-edifacts-14150248704395444.txt,0,6074560000214,2014-08-15,EY,3SL2DF
2014-12-05 12:02:33.407,migration-edifacts-14150248704395444.txt,0,6074560000214,2014-08-15,EY,3SL2DF
2014-12-05 12:02:34.408,migration-edifacts-14150248704395444.txt,0,6074560000216,2014-08-15,EY,3SL2DF
2014-12-05 12:02:35.415,migration-edifacts-14150248704395444.txt,0,6074560000216,2014-08-15,EY,3SL2DF
2014-12-05 12:02:36.415,migration-edifacts-14150248704395444.txt,0,6074560000218,2014-08-15,EY,3SL2DF
2014-12-05 12:02:37.419,migration-edifacts-14150248704395444.txt,0,6074560000218,2014-08-15,EY,3SL2DF
2014-12-05 12:02:38.428,migration-edifacts-14150248704395444.txt,0,6074560000220,2014-08-15,EY,3SL2DF
2014-12-05 12:02:39.435,migration-edifacts-14150248704395444.txt,0,6074560000220,2014-08-15,EY,3SL2DF
2014-12-05 12:02:40.436,migration-edifacts-14150248704395444.txt,0,6074560000222,2014-08-15,EY,3SL2DF
2014-12-05 12:02:41.439,migration-edifacts-14150248704395444.txt,0,6074560000222,2014-08-15,EY,3SL2DF
2014-12-05 12:02:42.440,migration-edifacts-14150248704395444.txt,0,6074560000224,2014-08-15,EY,3SL2DF
2014-12-05 12:02:43.442,migration-edifacts-14150248704395444.txt,0,6074560000224,2014-08-15,EY,3SL2DF
2014-12-05 12:02:44.446,migration-edifacts-14150248704395444.txt,0,6074560000226,2014-08-15,EY,3SL2DF
2014-12-05 12:02:45.449,migration-edifacts-14150248704395444.txt,0,6074560000226,2014-08-15,EY,3SL2DF
2014-12-05 12:02:46.453,migration-edifacts-14150248704395444.txt,0,6074560000228,2014-08-15,EY,3SL2DF
2014-12-05 12:02:47.457,migration-edifacts-14150248704395444.txt,0,6074560000228,2014-08-15,EY,3SL2DF
2014-12-05 12:02:48.464,migration-edifacts-14150248704395444.txt,0,6074560000230,2014-08-15,EY,3SL2DF
2014-12-05 12:02:49.466,migration-edifacts-14150248704395444.txt,0,6074560000230,2014-08-15,EY,3SL2DF
2014-12-05 12:02:50.472,migration-edifacts-14150248704395444.txt,0,6074560000232,2014-08-15,EY,3SL2DF
2014-12-05 12:02:51.479,migration-edifacts-14150248704395444.txt,0,6074560000232,2014-08-15,EY,3SL2DF
2014-12-05 12:02:52.482,migration-edifacts-14150248704395444.txt,0,6074560000234,2014-08-15,EY,3SL2DF
2014-12-05 12:02:53.483,migration-edifacts-14150248704395444.txt,0,6074560000234,2014-08-15,EY,3SL2DF
2014-12-05 12:02:54.477,migration-edifacts-14150248704395444.txt,0,6074560000236,2014-08-15,EY,3SL2DF
2014-12-05 12:02:55.489,migration-edifacts-14150248704395444.txt,0,6074560000236,2014-08-15,EY,3SL2DF
2014-12-05 12:02:56.497,migration-edifacts-14150248704395444.txt,0,6074560000238,2014-08-15,EY,3SL2DF
2014-12-05 12:02:57.500,migration-edifacts-14150248704395444.txt,0,6074560000238,2014-08-15,EY,3SL2DF
2014-12-05 12:02:58.503,migration-edifacts-14150248704395444.txt,0,6074560000240,2014-08-15,EY,3SL2DF
2014-12-05 12:02:59.511,migration-edifacts-14150248704395444.txt,0,6074560000240,2014-08-15,EY,3SL2DF
2014-12-05 12:03:00.515,migration-edifacts-14150248704395444.txt,0,6074560000242,2014-08-15,EY,3SL2DF
2014-12-05 12:03:01.523,migration-edifacts-14150248704395444.txt,0,6074560000242,2014-08-15,EY,3SL2DF
2014-12-05 12:03:02.529,migration-edifacts-14150248704395444.txt,0,6074560000244,2014-08-15,EY,3SL2DF
2014-12-05 12:03:03.533,migration-edifacts-14150248704395444.txt,0,6074560000244,2014-08-15,EY,3SL2DF
2014-12-05 12:03:04.537,migration-edifacts-14150248704395444.txt,0,6074560000246,2014-08-15,EY,3SL2DF
2014-12-05 12:03:05.530,migration-edifacts-14150248704395444.txt,0,6074560000246,2014-08-15,EY,3SL2DF
2014-12-05 12:03:06.540,migration-edifacts-14150248704395444.txt,0,6074560000248,2014-08-15,EY,3SL2DF
2014-12-05 12:03:07.545,migration-edifacts-14150248704395444.txt,0,6074560000248,2014-08-15,EY,3SL2DF
